open_time,open,high,low,close,volume,amount,close_time
1687334400000,28872.2900000000000000000000000000,28914.9900000000000000000000000000,28798.0000000000000000000000000000,28824.4200000000000000000000000000,284.77327700,8214574.310000000000000000,1687338000000
1687338000000,28824.4200000000000000000000000000,28962.8700000000000000000000000000,28821.1300000000000000000000000000,28923.6900000000000000000000000000,290.44620800,8392316.030000000000000000,1687341600000
1687341600000,28923.6900000000000000000000000000,29202.4200000000000000000000000000,28816.0000000000000000000000000000,28834.9100000000000000000000000000,484.26913500,14010490.030000000000000000,1687345200000
1687345200000,28834.9100000000000000000000000000,29040.0000000000000000000000000000,28801.0000000000000000000000000000,28934.1200000000000000000000000000,410.76984200,11874882.250000000000000000,1687348800000
1687348800000,28934.1200000000000000000000000000,29151.2600000000000000000000000000,28894.4200000000000000000000000000,28896.0000000000000000000000000000,473.03291200,13715291.740000000000000000,1687352400000
1687352400000,28896.0000000000000000000000000000,29404.1500000000000000000000000000,28875.8100000000000000000000000000,29306.5300000000000000000000000000,459.16419300,13348263.230000000000000000,1687356000000
1687356000000,29306.5300000000000000000000000000,29588.0000000000000000000000000000,29077.2800000000000000000000000000,29539.1100000000000000000000000000,532.20635900,15604160.030000000000000000,1687359600000
1687359600000,29539.1100000000000000000000000000,29999.6600000000000000000000000000,29470.9400000000000000000000000000,29849.8500000000000000000000000000,526.29702100,15656874.900000000000000000,1687363200000
1687363200000,29849.8500000000000000000000000000,30798.6400000000000000000000000000,29763.7300000000000000000000000000,30161.5300000000000000000000000000,547.83801400,16573475.850000000000000000,1687366800000
1687366800000,30161.5300000000000000000000000000,30339.4800000000000000000000000000,29862.0000000000000000000000000000,30080.2300000000000000000000000000,525.53699200,15788263.010000000000000000,1687370400000
1687370400000,30080.2300000000000000000000000000,30286.0200000000000000000000000000,30018.9300000000000000000000000000,30131.3900000000000000000000000000,482.65094400,14563195.390000000000000000,1687374000000
1687374000000,30131.3900000000000000000000000000,30183.3600000000000000000000000000,29907.3700000000000000000000000000,30112.0300000000000000000000000000,460.82600800,13851851.040000000000000000,1687377600000
1687377600000,30112.0300000000000000000000000000,30150.0000000000000000000000000000,29860.3100000000000000000000000000,29988.0000000000000000000000000000,368.11993800,11051803.480000000000000000,1687381200000
1687381200000,29988.0000000000000000000000000000,30032.7000000000000000000000000000,29801.0000000000000000000000000000,29880.9500000000000000000000000000,298.08464300,8924465.140000000000000000,1687384800000
1687384800000,29880.9500000000000000000000000000,30149.9900000000000000000000000000,29857.7600000000000000000000000000,30114.5600000000000000000000000000,288.87910000,8664497.880000000000000000,1687388400000
1687388400000,30114.5600000000000000000000000000,30195.6500000000000000000000000000,29981.7300000000000000000000000000,29993.8800000000000000000000000000,328.71590500,9899991.880000000000000000,1687392000000
1687392000000,29993.8800000000000000000000000000,30240.0000000000000000000000000000,29892.6500000000000000000000000000,30139.4700000000000000000000000000,441.29842400,13278571.280000000000000000,1687395600000
1687395600000,30139.4700000000000000000000000000,30213.8200000000000000000000000000,30062.3600000000000000000000000000,30159.0600000000000000000000000000,314.71197800,9488248.940000000000000000,1687399200000
1687399200000,30159.0600000000000000000000000000,30500.0000000000000000000000000000,30084.6900000000000000000000000000,30474.3300000000000000000000000000,404.75028800,12258767.910000000000000000,1687402800000
1687402800000,30474.3300000000000000000000000000,30493.5000000000000000000000000000,30243.9900000000000000000000000000,30296.0100000000000000000000000000,322.32040600,9779088.000000000000000000,1687406400000
1687406400000,30296.0100000000000000000000000000,30350.0000000000000000000000000000,30198.0100000000000000000000000000,30350.0000000000000000000000000000,262.10733500,7932600.470000000000000000,1687410000000
1687410000000,30350.0000000000000000000000000000,30350.0000000000000000000000000000,30238.0000000000000000000000000000,30277.9900000000000000000000000000,210.90544200,6391101.440000000000000000,1687413600000
1687413600000,30278.0000000000000000000000000000,30293.8500000000000000000000000000,30040.4800000000000000000000000000,30130.0200000000000000000000000000,345.84975000,10419989.680000000000000000,1687417200000
1687417200000,30130.0200000000000000000000000000,30190.0000000000000000000000000000,30012.0000000000000000000000000000,30100.7500000000000000000000000000,308.24270300,9279317.830000000000000000,1687420800000
1687420800000,30100.7500000000000000000000000000,30152.0000000000000000000000000000,30040.0000000000000000000000000000,30094.3500000000000000000000000000,239.14215900,7195430.700000000000000000,1687424400000
1687424400000,30094.3500000000000000000000000000,30178.1900000000000000000000000000,30057.0800000000000000000000000000,30134.3600000000000000000000000000,256.52949400,7729547.280000000000000000,1687428000000
1687428000000,30134.3600000000000000000000000000,30244.0000000000000000000000000000,30096.7700000000000000000000000000,30177.9900000000000000000000000000,224.58428000,6778446.070000000000000000,1687431600000
1687431600000,30177.9900000000000000000000000000,30184.6800000000000000000000000000,29842.0300000000000000000000000000,29928.0100000000000000000000000000,455.16639300,13655786.880000000000000000,1687435200000
1687435200000,29928.0100000000000000000000000000,30135.8900000000000000000000000000,29918.7100000000000000000000000000,30115.4900000000000000000000000000,342.21163900,10285943.490000000000000000,1687438800000
1687438800000,30115.4900000000000000000000000000,30351.1300000000000000000000000000,30107.4700000000000000000000000000,30236.0000000000000000000000000000,398.72781600,12048337.900000000000000000,1687442400000
1687442400000,30236.0000000000000000000000000000,30291.9900000000000000000000000000,29530.0000000000000000000000000000,29748.3400000000000000000000000000,489.36134500,14687083.050000000000000000,1687446000000
1687446000000,29748.3400000000000000000000000000,29962.1000000000000000000000000000,29669.5500000000000000000000000000,29850.6600000000000000000000000000,478.70423200,14266476.940000000000000000,1687449600000
1687449600000,29850.6600000000000000000000000000,30172.7700000000000000000000000000,29825.9900000000000000000000000000,29970.0200000000000000000000000000,493.58974800,14794125.250000000000000000,1687453200000
1687453200000,29970.0200000000000000000000000000,30187.2700000000000000000000000000,29887.3800000000000000000000000000,30145.2900000000000000000000000000,429.14073100,12887463.550000000000000000,1687456800000
1687456800000,30145.2900000000000000000000000000,30162.0000000000000000000000000000,29976.4100000000000000000000000000,30132.0000000000000000000000000000,344.74230000,10365869.770000000000000000,1687460400000
1687460400000,30132.0000000000000000000000000000,30234.8200000000000000000000000000,30044.1100000000000000000000000000,30213.1100000000000000000000000000,295.67798700,8905595.310000000000000000,1687464000000
1687464000000,30213.1100000000000000000000000000,30250.0000000000000000000000000000,30082.1700000000000000000000000000,30152.0700000000000000000000000000,301.51557300,9091626.930000000000000000,1687467600000
1687467600000,30152.0700000000000000000000000000,30164.1700000000000000000000000000,29967.0100000000000000000000000000,30054.0600000000000000000000000000,227.82687000,6849428.730000000000000000,1687471200000
1687471200000,30054.0600000000000000000000000000,30082.2100000000000000000000000000,29889.9600000000000000000000000000,29927.7700000000000000000000000000,263.21520300,7899149.730000000000000000,1687474800000
1687474800000,29927.7700000000000000000000000000,29998.0000000000000000000000000000,29884.9200000000000000000000000000,29885.8900000000000000000000000000,222.50647200,6663998.510000000000000000,1687478400000
1687478400000,29885.8900000000000000000000000000,30054.0000000000000000000000000000,29876.2000000000000000000000000000,30010.0000000000000000000000000000,419.20762400,12572719.860000000000000000,1687482000000
1687482000000,30010.0000000000000000000000000000,30045.4500000000000000000000000000,29927.9500000000000000000000000000,29932.6700000000000000000000000000,275.27376400,8258183.340000000000000000,1687485600000
1687485600000,29932.6700000000000000000000000000,29984.9100000000000000000000000000,29816.0000000000000000000000000000,29984.9000000000000000000000000000,321.16782700,9606221.450000000000000000,1687489200000
1687489200000,29984.9000000000000000000000000000,30025.9000000000000000000000000000,29975.7300000000000000000000000000,30007.9700000000000000000000000000,196.58890200,5897489.200000000000000000,1687492800000
1687492800000,30007.9700000000000000000000000000,30082.1700000000000000000000000000,29989.9900000000000000000000000000,30002.0000000000000000000000000000,249.93461600,7505911.340000000000000000,1687496400000
1687496400000,30002.0000000000000000000000000000,30073.8500000000000000000000000000,29987.0500000000000000000000000000,30041.9900000000000000000000000000,203.62099000,6114450.090000000000000000,1687500000000
1687500000000,30041.9900000000000000000000000000,30062.3300000000000000000000000000,29976.9300000000000000000000000000,30012.1700000000000000000000000000,232.66369900,6985644.880000000000000000,1687503600000
1687503600000,30012.1700000000000000000000000000,30012.1800000000000000000000000000,29913.7100000000000000000000000000,29932.0000000000000000000000000000,336.40817000,10080829.740000000000000000,1687507200000
1687507200000,29932.0000000000000000000000000000,30041.2000000000000000000000000000,29906.7100000000000000000000000000,30008.1100000000000000000000000000,289.54377900,8684338.520000000000000000,1687510800000
1687510800000,30008.1100000000000000000000000000,30168.0000000000000000000000000000,29966.2000000000000000000000000000,30145.2200000000000000000000000000,311.12635500,9338713.020000000000000000,1687514400000
1687514400000,30145.2200000000000000000000000000,30194.9900000000000000000000000000,29950.0000000000000000000000000000,30072.9800000000000000000000000000,412.85595700,12421075.530000000000000000,1687518000000
1687518000000,30072.9800000000000000000000000000,30150.0000000000000000000000000000,30038.6500000000000000000000000000,30140.8600000000000000000000000000,337.54850400,10156989.150000000000000000,1687521600000
1687521600000,30140.8600000000000000000000000000,30221.2100000000000000000000000000,29996.0000000000000000000000000000,30106.5000000000000000000000000000,490.65264300,14771368.070000000000000000,1687525200000
1687525200000,30106.5000000000000000000000000000,30181.8000000000000000000000000000,29920.0000000000000000000000000000,30079.5700000000000000000000000000,427.39273300,12863639.460000000000000000,1687528800000
1687528800000,30079.3200000000000000000000000000,30350.5600000000000000000000000000,30015.2600000000000000000000000000,30281.9900000000000000000000000000,478.18283400,14413554.550000000000000000,1687532400000
1687532400000,30281.9900000000000000000000000000,31390.1900000000000000000000000000,30252.0000000000000000000000000000,31248.0000000000000000000000000000,600.18465200,18444291.880000000000000000,1687536000000
1687536000000,31248.0000000000000000000000000000,31416.0000000000000000000000000000,30700.0000000000000000000000000000,31097.0100000000000000000000000000,529.00973900,16433831.600000000000000000,1687539600000
1687539600000,31097.0100000000000000000000000000,31284.6200000000000000000000000000,31016.2400000000000000000000000000,31243.4700000000000000000000000000,563.32674700,17540627.150000000000000000,1687543200000
1687543200000,31243.4700000000000000000000000000,31271.9100000000000000000000000000,30882.8900000000000000000000000000,30943.6800000000000000000000000000,504.31305000,15649796.760000000000000000,1687546800000
1687546800000,30943.6800000000000000000000000000,30944.4300000000000000000000000000,30640.4300000000000000000000000000,30880.8700000000000000000000000000,418.04763300,12897034.060000000000000000,1687550400000
1687550400000,30880.8700000000000000000000000000,30950.0000000000000000000000000000,30788.5100000000000000000000000000,30906.0800000000000000000000000000,329.71838700,10177462.560000000000000000,1687554000000
1687554000000,30906.0800000000000000000000000000,30919.0000000000000000000000000000,30558.0400000000000000000000000000,30659.8000000000000000000000000000,319.10860100,9824126.810000000000000000,1687557600000
1687557600000,30659.8000000000000000000000000000,30669.5000000000000000000000000000,30454.0000000000000000000000000000,30644.1800000000000000000000000000,382.07834900,11688303.440000000000000000,1687561200000
1687561200000,30644.1800000000000000000000000000,30688.5000000000000000000000000000,30524.0000000000000000000000000000,30688.5000000000000000000000000000,283.34822900,8674470.740000000000000000,1687564800000
1687564800000,30688.5000000000000000000000000000,30693.0000000000000000000000000000,30459.3300000000000000000000000000,30488.2000000000000000000000000000,386.17162400,11811015.220000000000000000,1687568400000
1687568400000,30488.2000000000000000000000000000,30626.2900000000000000000000000000,30419.0000000000000000000000000000,30607.6500000000000000000000000000,351.15189200,10716596.950000000000000000,1687572000000
1687572000000,30607.6500000000000000000000000000,30793.9900000000000000000000000000,30580.0000000000000000000000000000,30756.6100000000000000000000000000,331.37653700,10167424.110000000000000000,1687575600000
1687575600000,30756.6100000000000000000000000000,30773.9000000000000000000000000000,30708.0100000000000000000000000000,30730.0000000000000000000000000000,260.90158100,8019961.550000000000000000,1687579200000
1687579200000,30730.0000000000000000000000000000,30753.3400000000000000000000000000,30655.3500000000000000000000000000,30703.6800000000000000000000000000,198.32341000,6092223.010000000000000000,1687582800000
1687582800000,30703.6800000000000000000000000000,30756.0800000000000000000000000000,30676.1300000000000000000000000000,30725.0100000000000000000000000000,178.66659400,5488664.570000000000000000,1687586400000
1687586400000,30725.0100000000000000000000000000,30779.0000000000000000000000000000,30631.4100000000000000000000000000,30697.9400000000000000000000000000,199.12468800,6110519.260000000000000000,1687590000000
1687590000000,30697.9400000000000000000000000000,30697.9500000000000000000000000000,30556.7300000000000000000000000000,30567.5800000000000000000000000000,240.54415800,7368823.370000000000000000,1687593600000
1687593600000,30567.5800000000000000000000000000,30658.1500000000000000000000000000,30552.7800000000000000000000000000,30608.8200000000000000000000000000,241.83121900,7398146.520000000000000000,1687597200000
1687597200000,30608.8200000000000000000000000000,30637.2100000000000000000000000000,30574.5100000000000000000000000000,30621.6300000000000000000000000000,207.55464100,6352461.840000000000000000,1687600800000
1687600800000,30621.6300000000000000000000000000,30740.4200000000000000000000000000,30605.0100000000000000000000000000,30739.9900000000000000000000000000,290.54460100,8915569.280000000000000000,1687604400000
1687604400000,30739.9900000000000000000000000000,30739.9900000000000000000000000000,30656.4000000000000000000000000000,30684.3700000000000000000000000000,208.99390900,6413496.690000000000000000,1687608000000
1687608000000,30684.3700000000000000000000000000,30800.0000000000000000000000000000,30652.0000000000000000000000000000,30698.0000000000000000000000000000,321.49687100,9878150.810000000000000000,1687611600000
1687611600000,30698.0000000000000000000000000000,30720.0000000000000000000000000000,30535.1000000000000000000000000000,30640.6800000000000000000000000000,366.06574100,11218496.250000000000000000,1687615200000
1687615200000,30640.6800000000000000000000000000,30720.0000000000000000000000000000,30605.4800000000000000000000000000,30688.5300000000000000000000000000,300.97109700,9226842.450000000000000000,1687618800000
1687618800000,30688.5300000000000000000000000000,30697.9600000000000000000000000000,30279.8000000000000000000000000000,30398.0700000000000000000000000000,436.92946500,13330627.940000000000000000,1687622400000
1687622400000,30398.0700000000000000000000000000,30511.7400000000000000000000000000,30251.0000000000000000000000000000,30510.0100000000000000000000000000,384.88627500,11714221.380000000000000000,1687626000000
1687626000000,30510.0100000000000000000000000000,30647.9900000000000000000000000000,30502.0000000000000000000000000000,30584.7900000000000000000000000000,293.26221700,8965760.180000000000000000,1687629600000
1687629600000,30584.7900000000000000000000000000,30701.0000000000000000000000000000,30570.0000000000000000000000000000,30638.3900000000000000000000000000,253.64404700,7774907.140000000000000000,1687633200000
1687633200000,30638.3900000000000000000000000000,30679.5100000000000000000000000000,30598.7700000000000000000000000000,30627.8500000000000000000000000000,174.56356300,5349600.060000000000000000,1687636800000
1687636800000,30627.8500000000000000000000000000,30627.8500000000000000000000000000,30484.1700000000000000000000000000,30507.5600000000000000000000000000,153.97361300,4707037.750000000000000000,1687640400000
1687640400000,30507.5600000000000000000000000000,30574.4000000000000000000000000000,30408.9500000000000000000000000000,30513.7700000000000000000000000000,241.78857700,7374161.790000000000000000,1687644000000
1687644000000,30513.7700000000000000000000000000,30544.1700000000000000000000000000,30476.5000000000000000000000000000,30515.3300000000000000000000000000,221.36516900,6753671.780000000000000000,1687647600000
1687647600000,30515.3300000000000000000000000000,30570.0000000000000000000000000000,30485.9700000000000000000000000000,30527.4300000000000000000000000000,235.98861100,7205851.100000000000000000,1687651200000
1687651200000,30527.4300000000000000000000000000,30582.0000000000000000000000000000,30465.4100000000000000000000000000,30513.2400000000000000000000000000,246.32470300,7516457.830000000000000000,1687654800000
1687654800000,30513.2400000000000000000000000000,30623.8300000000000000000000000000,30467.4700000000000000000000000000,30598.5200000000000000000000000000,251.20016700,7677556.300000000000000000,1687658400000
1687658400000,30598.5200000000000000000000000000,30685.9900000000000000000000000000,30592.0000000000000000000000000000,30621.2900000000000000000000000000,230.56146600,7063221.210000000000000000,1687662000000
1687662000000,30621.2900000000000000000000000000,30783.6800000000000000000000000000,30619.7600000000000000000000000000,30748.4700000000000000000000000000,319.07157400,9797155.340000000000000000,1687665600000
1687665600000,30748.4700000000000000000000000000,31044.5600000000000000000000000000,30748.4700000000000000000000000000,30892.0000000000000000000000000000,557.38961800,17225649.530000000000000000,1687669200000
1687669200000,30892.0000000000000000000000000000,30945.3500000000000000000000000000,30829.2800000000000000000000000000,30858.5600000000000000000000000000,375.82412100,11605499.500000000000000000,1687672800000
1687672800000,30858.5600000000000000000000000000,30985.0000000000000000000000000000,30753.5000000000000000000000000000,30872.6600000000000000000000000000,478.94336300,14781803.970000000000000000,1687676400000
1687676400000,30872.6600000000000000000000000000,30877.5800000000000000000000000000,30678.6700000000000000000000000000,30723.7900000000000000000000000000,360.94785300,11098200.940000000000000000,1687680000000
1687680000000,30723.7900000000000000000000000000,30761.7000000000000000000000000000,30670.2900000000000000000000000000,30735.9300000000000000000000000000,258.38400100,7940630.220000000000000000,1687683600000
1687683600000,30735.9300000000000000000000000000,30735.9300000000000000000000000000,30590.5000000000000000000000000000,30684.0000000000000000000000000000,276.16434200,8469750.570000000000000000,1687687200000
1687687200000,30684.0000000000000000000000000000,30692.7900000000000000000000000000,30585.5700000000000000000000000000,30621.2800000000000000000000000000,254.16440600,7788273.590000000000000000,1687690800000
1687690800000,30621.2800000000000000000000000000,30720.7400000000000000000000000000,30590.0000000000000000000000000000,30716.0300000000000000000000000000,190.98839300,5850677.900000000000000000,1687694400000
1687694400000,30716.0300000000000000000000000000,30739.8000000000000000000000000000,30635.3900000000000000000000000000,30669.3900000000000000000000000000,265.69284700,8151433.360000000000000000,1687698000000
1687698000000,30669.3900000000000000000000000000,30687.9900000000000000000000000000,30520.7300000000000000000000000000,30676.5000000000000000000000000000,399.72125400,12237873.780000000000000000,1687701600000
1687701600000,30676.5000000000000000000000000000,30727.2700000000000000000000000000,30530.0000000000000000000000000000,30555.1800000000000000000000000000,369.49924900,11328257.670000000000000000,1687705200000
1687705200000,30555.1800000000000000000000000000,30635.9900000000000000000000000000,30464.0100000000000000000000000000,30585.1700000000000000000000000000,355.96517500,10883191.040000000000000000,1687708800000
1687708800000,30585.1700000000000000000000000000,30655.1000000000000000000000000000,30504.9800000000000000000000000000,30590.3000000000000000000000000000,293.26615400,8964301.590000000000000000,1687712400000
1687712400000,30590.3000000000000000000000000000,30609.7200000000000000000000000000,30489.8600000000000000000000000000,30526.0100000000000000000000000000,181.49290300,5546268.130000000000000000,1687716000000
1687716000000,30526.0100000000000000000000000000,30526.0100000000000000000000000000,30341.7300000000000000000000000000,30453.0300000000000000000000000000,293.97451400,8941917.710000000000000000,1687719600000
1687719600000,30453.0300000000000000000000000000,30453.0300000000000000000000000000,30333.9700000000000000000000000000,30432.0800000000000000000000000000,207.52072100,6307560.880000000000000000,1687723200000
1687723200000,30432.0800000000000000000000000000,30528.7800000000000000000000000000,30277.4900000000000000000000000000,30374.0100000000000000000000000000,229.05496800,6973035.530000000000000000,1687726800000
1687726800000,30374.0100000000000000000000000000,30487.3400000000000000000000000000,30362.5500000000000000000000000000,30451.5200000000000000000000000000,167.06353700,5083455.210000000000000000,1687730400000
1687730400000,30451.5200000000000000000000000000,30571.8900000000000000000000000000,30386.6700000000000000000000000000,30500.8500000000000000000000000000,277.73622500,8471053.710000000000000000,1687734000000
1687734000000,30500.8500000000000000000000000000,30501.8700000000000000000000000000,30432.4300000000000000000000000000,30462.6600000000000000000000000000,176.70761100,5382969.860000000000000000,1687737600000
1687737600000,30462.6600000000000000000000000000,30550.0000000000000000000000000000,30392.1200000000000000000000000000,30397.3100000000000000000000000000,331.50544500,10103172.230000000000000000,1687741200000
1687741200000,30397.3100000000000000000000000000,30405.5600000000000000000000000000,29969.2000000000000000000000000000,30172.7400000000000000000000000000,523.75427000,15842300.060000000000000000,1687744800000
1687744800000,30172.7400000000000000000000000000,30238.9900000000000000000000000000,30115.7700000000000000000000000000,30222.4900000000000000000000000000,376.00348200,11347932.760000000000000000,1687748400000
1687748400000,30222.4900000000000000000000000000,30328.6300000000000000000000000000,30177.3800000000000000000000000000,30296.3600000000000000000000000000,196.29178400,5935751.130000000000000000,1687752000000
1687752000000,30296.3600000000000000000000000000,30323.9900000000000000000000000000,30214.3100000000000000000000000000,30245.1800000000000000000000000000,135.01137500,4085189.310000000000000000,1687755600000
1687755600000,30245.1800000000000000000000000000,30272.9300000000000000000000000000,30164.7900000000000000000000000000,30215.0400000000000000000000000000,136.11722200,4113676.150000000000000000,1687759200000
1687759200000,30215.0400000000000000000000000000,30485.7700000000000000000000000000,30194.5900000000000000000000000000,30480.0000000000000000000000000000,267.53436100,8111581.620000000000000000,1687762800000
1687762800000,30480.0000000000000000000000000000,30580.0000000000000000000000000000,30285.9900000000000000000000000000,30404.2800000000000000000000000000,393.69100600,11984291.560000000000000000,1687766400000
1687766400000,30404.2800000000000000000000000000,30428.3600000000000000000000000000,30323.3700000000000000000000000000,30405.7500000000000000000000000000,212.79758600,6464627.990000000000000000,1687770000000
1687770000000,30405.7500000000000000000000000000,30420.1400000000000000000000000000,30247.3100000000000000000000000000,30268.0000000000000000000000000000,259.73380200,7878317.300000000000000000,1687773600000
1687773600000,30268.0000000000000000000000000000,30288.0000000000000000000000000000,30130.0000000000000000000000000000,30267.9900000000000000000000000000,301.68186700,9119588.330000000000000000,1687777200000
1687777200000,30267.9900000000000000000000000000,30343.6000000000000000000000000000,30250.0000000000000000000000000000,30322.9000000000000000000000000000,173.46638400,5257935.840000000000000000,1687780800000
1687780800000,30322.9000000000000000000000000000,30392.9400000000000000000000000000,30258.9300000000000000000000000000,30359.2900000000000000000000000000,216.22905500,6558299.880000000000000000,1687784400000
1687784400000,30359.2900000000000000000000000000,30653.8400000000000000000000000000,30356.9700000000000000000000000000,30642.1900000000000000000000000000,302.07690800,9200847.500000000000000000,1687788000000
1687788000000,30642.1900000000000000000000000000,30665.9900000000000000000000000000,30266.7100000000000000000000000000,30394.5600000000000000000000000000,440.92802900,13434257.470000000000000000,1687791600000
1687791600000,30394.5600000000000000000000000000,30458.8500000000000000000000000000,30325.0000000000000000000000000000,30419.6200000000000000000000000000,300.87656700,9146196.340000000000000000,1687795200000
1687795200000,30419.6200000000000000000000000000,30432.0000000000000000000000000000,29987.4100000000000000000000000000,30100.0000000000000000000000000000,342.09790300,10343237.990000000000000000,1687798800000
1687798800000,30100.0000000000000000000000000000,30170.3700000000000000000000000000,29930.0100000000000000000000000000,30084.6200000000000000000000000000,344.38972400,10360507.470000000000000000,1687802400000
1687802400000,30084.6200000000000000000000000000,30239.6200000000000000000000000000,30040.7500000000000000000000000000,30213.3500000000000000000000000000,263.99158600,7956589.010000000000000000,1687806000000
1687806000000,30213.3500000000000000000000000000,30306.9500000000000000000000000000,30070.4200000000000000000000000000,30243.9700000000000000000000000000,263.95919000,7968124.160000000000000000,1687809600000
1687809600000,30243.9700000000000000000000000000,30290.0000000000000000000000000000,30142.9700000000000000000000000000,30161.7800000000000000000000000000,161.28526300,4873946.580000000000000000,1687813200000
1687813200000,30161.7800000000000000000000000000,30220.5800000000000000000000000000,30116.9000000000000000000000000000,30158.0700000000000000000000000000,129.11298700,3895938.270000000000000000,1687816800000
1687816800000,30158.0700000000000000000000000000,30258.1400000000000000000000000000,30099.0000000000000000000000000000,30227.5100000000000000000000000000,137.42161100,4148323.000000000000000000,1687820400000
1687820400000,30227.5100000000000000000000000000,30285.8000000000000000000000000000,30198.1500000000000000000000000000,30267.9800000000000000000000000000,114.18108900,3452362.580000000000000000,1687824000000
1687824000000,30267.9800000000000000000000000000,30381.2200000000000000000000000000,30226.1700000000000000000000000000,30354.0100000000000000000000000000,213.90791400,6482972.580000000000000000,1687827600000
1687827600000,30354.0100000000000000000000000000,30390.0000000000000000000000000000,30273.0200000000000000000000000000,30373.7600000000000000000000000000,219.93117700,6670636.040000000000000000,1687831200000
1687831200000,30373.7600000000000000000000000000,30493.2600000000000000000000000000,30353.4800000000000000000000000000,30480.0600000000000000000000000000,202.78172900,6168894.630000000000000000,1687834800000
1687834800000,30480.0600000000000000000000000000,30484.0000000000000000000000000000,30363.7900000000000000000000000000,30371.5600000000000000000000000000,205.99264300,6265766.100000000000000000,1687838400000
1687838400000,30371.5600000000000000000000000000,30382.9300000000000000000000000000,30335.9300000000000000000000000000,30348.8500000000000000000000000000,158.01976600,4798216.560000000000000000,1687842000000
1687842000000,30348.8500000000000000000000000000,30360.8000000000000000000000000000,30248.4900000000000000000000000000,30317.8600000000000000000000000000,202.41833100,6135424.010000000000000000,1687845600000
1687845600000,30317.8600000000000000000000000000,30322.0000000000000000000000000000,30234.3500000000000000000000000000,30320.1600000000000000000000000000,205.61910200,6226375.230000000000000000,1687849200000
1687849200000,30320.1600000000000000000000000000,30470.7900000000000000000000000000,30307.1900000000000000000000000000,30411.2200000000000000000000000000,223.59124200,6792612.440000000000000000,1687852800000
1687852800000,30411.2200000000000000000000000000,30448.4300000000000000000000000000,30355.0500000000000000000000000000,30395.1400000000000000000000000000,187.58480000,5701708.940000000000000000,1687856400000
1687856400000,30395.1400000000000000000000000000,30400.0000000000000000000000000000,30336.0000000000000000000000000000,30377.9800000000000000000000000000,140.04450500,4253439.970000000000000000,1687860000000
1687860000000,30377.9800000000000000000000000000,30701.5100000000000000000000000000,30377.9700000000000000000000000000,30656.5600000000000000000000000000,433.50319000,13264813.050000000000000000,1687863600000
1687863600000,30656.5600000000000000000000000000,30785.0000000000000000000000000000,30537.2000000000000000000000000000,30729.1000000000000000000000000000,283.30542900,8681501.530000000000000000,1687867200000
1687867200000,30729.1000000000000000000000000000,30768.0100000000000000000000000000,30634.0000000000000000000000000000,30713.9800000000000000000000000000,307.11791300,9429148.150000000000000000,1687870800000
1687870800000,30713.9800000000000000000000000000,30720.0000000000000000000000000000,30528.6600000000000000000000000000,30610.0000000000000000000000000000,301.40306400,9225980.030000000000000000,1687874400000
1687874400000,30610.0000000000000000000000000000,30994.7500000000000000000000000000,30585.2300000000000000000000000000,30808.6300000000000000000000000000,496.68242800,15295419.270000000000000000,1687878000000
1687878000000,30808.6300000000000000000000000000,30820.0000000000000000000000000000,30383.5000000000000000000000000000,30498.7400000000000000000000000000,397.77848800,12177290.330000000000000000,1687881600000
1687881600000,30498.7400000000000000000000000000,30747.9900000000000000000000000000,30455.5000000000000000000000000000,30710.6500000000000000000000000000,438.13526300,13406851.200000000000000000,1687885200000
1687885200000,30710.6500000000000000000000000000,30768.3200000000000000000000000000,30618.6900000000000000000000000000,30733.2000000000000000000000000000,314.35871900,9647417.710000000000000000,1687888800000
1687888800000,30733.2000000000000000000000000000,30737.9300000000000000000000000000,30628.4400000000000000000000000000,30686.3300000000000000000000000000,187.99554900,5769995.260000000000000000,1687892400000
1687892400000,30686.3300000000000000000000000000,30737.9900000000000000000000000000,30638.4900000000000000000000000000,30638.4900000000000000000000000000,190.04470200,5831733.830000000000000000,1687896000000
1687896000000,30638.4900000000000000000000000000,30716.0000000000000000000000000000,30554.0900000000000000000000000000,30649.9500000000000000000000000000,228.70217400,7004833.430000000000000000,1687899600000
1687899600000,30649.9500000000000000000000000000,30728.0000000000000000000000000000,30576.3700000000000000000000000000,30717.4100000000000000000000000000,154.70432500,4742330.200000000000000000,1687903200000
1687903200000,30717.4100000000000000000000000000,30736.2400000000000000000000000000,30579.3500000000000000000000000000,30586.4500000000000000000000000000,148.18729800,4542519.820000000000000000,1687906800000
1687906800000,30586.4500000000000000000000000000,30726.2700000000000000000000000000,30573.1300000000000000000000000000,30692.4500000000000000000000000000,137.40945700,4210691.040000000000000000,1687910400000
1687910400000,30692.4500000000000000000000000000,30709.7400000000000000000000000000,30462.2600000000000000000000000000,30614.0000000000000000000000000000,325.10712400,9934156.750000000000000000,1687914000000
1687914000000,30614.0000000000000000000000000000,30665.0800000000000000000000000000,30476.6200000000000000000000000000,30498.4300000000000000000000000000,234.24067800,7158905.610000000000000000,1687917600000
1687917600000,30498.4300000000000000000000000000,30544.8000000000000000000000000000,30349.3700000000000000000000000000,30420.0000000000000000000000000000,177.01484300,5396613.820000000000000000,1687921200000
1687921200000,30420.0000000000000000000000000000,30473.6100000000000000000000000000,30396.8600000000000000000000000000,30452.7400000000000000000000000000,145.38741000,4425727.200000000000000000,1687924800000
